Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,02/03/2018 09:38:05,117178686,16,17,1199,3843,552,0,74.9375,142.1325526,1430,0,226.0588235,463.054461,43.02830295,0.281621182,3661833.938,14300000.0,58600000.0,0.0,117000000.0,7811912.4,20500000.0,58700000.0,269.0,117000000.0,7319770.063,19900000.0,58600000.0,0.0,0,0,0,0,332,352,0.136543603,0.145077578,0,1430,148.2941176,345.7372912,119534.2745,0,0,1,1,0,0,0,1,1,152.7878788,74.9375,226.0588235,0,0,0,0,0,0,16,1199,17,3843,8192,180,8,20,248975.0,264189.2356,435785.0,62165.0,58300000.0,417321.6943,58600000.0,58000000.0,Benign
443,6,02/03/2018 09:40:55,274,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,281021.8978,10948.90511,137.0,168.2914139,256.0,18.0,274.0,137.0,168.2914139,256.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,10948.90511,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:40:03,52377909,4,0,77,0,46,0,19.25,23.05609102,0,0,0.0,0.0,1.470085413,0.076368073,17500000.0,30200000.0,52400000.0,17.0,52400000.0,17500000.0,30200000.0,52400000.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.076368073,0.0,0,46,15.4,21.74396468,472.8,0,0,0,0,1,0,0,0,0,19.25,19.25,0.0,0,0,0,0,0,0,4,77,0,0,63687,-1,2,20,0.0,0.0,0.0,0.0,52400000.0,0.0,52400000.0,52400000.0,Benign
443,6,02/03/2018 09:40:55,4165,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,18487.39496,720.2881152,2082.5,2925.300754,4151.0,14.0,4165.0,2082.5,2925.300754,4151.0,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,720.2881152,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50354,6,02/03/2018 09:40:55,18,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,111111.1111,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50389,6,02/03/2018 09:40:55,31,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.12903,31.0,0.0,31.0,31.0,31.0,31.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,64516.12903,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50387,6,02/03/2018 09:40:56,4,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,7750000.0,750000.0,2.0,1.414213562,3.0,1.0,4.0,2.0,1.414213562,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,750000.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,19832,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50389,6,02/03/2018 09:40:55,227318,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.798247389,227318.0,0.0,227318.0,227318.0,227318.0,227318.0,0.0,227318.0,227318.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,8.798247389,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:38:05,117684138,10,10,535,516,207,0,53.5,79.354689,111,0,51.6,34.93549612,8.930685289,0.169946437,6193902.0,18500000.0,58900000.0,2.0,118000000.0,13100000.0,25800000.0,58900000.0,434.0,118000000.0,13100000.0,25900000.0,59100000.0,2.0,1,0,0,0,200,200,0.084973219,0.084973219,0,207,59.9047619,67.229387,4519.790476,0,1,0,0,1,0,0,0,1,62.9,53.5,51.6,0,0,0,0,0,0,10,535,10,516,254,189,4,20,193972.0,53656.67677,231913.0,156031.0,58600000.0,517532.8674,58900000.0,58200000.0,Benign
443,6,02/03/2018 09:40:56,240,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,320833.3333,12500.0,120.0,144.2497834,222.0,18.0,240.0,120.0,144.2497834,222.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,12500.0,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0,0,02/03/2018 09:38:47,112634887,60,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.532694635,1909065.881,2531585.097,16600000.0,182646.0,113000000.0,1909065.881,2531585.097,16600000.0,182646.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.532694635,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,60,0,0,0,-1,-1,0,0,26600000.0,32600000.0,64100000.0,4874243.0,10900000.0,5163479.688,16600000.0,6578337.0,Benign
443,6,02/03/2018 09:38:52,90224742,9,15,945,2957,270,0,105.0,124.6033707,1027,0,197.1333333,330.263286,43.24756063,0.266002423,3922814.87,12900000.0,45000000.0,0.0,90200000.0,11300000.0,20800000.0,45000000.0,198.0,90200000.0,6443323.286,16300000.0,45000000.0,0.0,1,0,0,0,180,300,0.099750909,0.166251514,0,1027,166.84,266.9161354,71244.22333,0,1,0,0,1,0,0,0,1,173.7916667,105.0,197.1333333,0,0,0,0,0,0,9,945,15,2957,258,484,5,20,103433.5,239.7091988,103603.0,103264.0,45000000.0,2844.690581,45000000.0,45000000.0,Benign
53,17,02/03/2018 09:24:35,975,1,1,41,73,41,41,41.0,0.0,73,73,73.0,0.0,116923.0769,2051.282051,975.0,0.0,975.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1025.641026,1025.641026,41,73,51.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,77.5,41.0,73.0,0,0,0,0,0,0,1,41,1,73,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 09:39:10,119143008,152,154,51,7224,51,0,0.335526316,4.136646239,51,37,46.90909091,6.387655207,61.06107376,2.568342072,390632.8131,480651.5366,1930994.0,37.0,119000000.0,789026.543,523575.59,2018095.0,7133.0,118000000.0,771525.7778,531446.7543,2015613.0,37.0,1,0,0,0,3040,3080,1.275777761,1.292564311,0,51,23.86319218,23.94808206,573.5106342,0,1,0,0,1,0,0,0,1,23.94117647,0.335526316,46.90909091,0,0,0,0,0,0,152,51,154,7224,62752,62752,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,17,02/03/2018 09:39:20,108641581,12,10,194,322,62,12,16.16666667,14.43375673,110,12,32.2,34.8546187,4.749562693,0.202500735,5173408.619,7095386.698,15000000.0,238.0,109000000.0,9876507.364,7182931.983,15000000.0,48859.0,93500000.0,10400000.0,7027684.474,15100000.0,238.0,0,0,0,0,96,80,0.110454946,0.092045789,12,110,22.95652174,25.89573194,670.5889328,0,0,0,0,0,0,0,0,0,24.0,16.16666667,32.2,0,0,0,0,0,0,12,194,10,322,-1,-1,11,8,584394.7143,1259502.684,3440021.0,78117.0,14900000.0,37707.60011,15000000.0,14900000.0,Benign
445,6,02/03/2018 09:41:36,176093,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.71526977,58697.66667,101612.7862,176030.0,0.0,176093.0,88046.5,124516.5544,176093.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68,28,17.03645233,5.678817443,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:41:50,215987,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18.51963313,71995.66667,124644.7308,215923.0,1.0,215987.0,107993.5,152724.4581,215986.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,13.88972484,4.629908282,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:41:55,265919,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15.0421745,88639.66667,153485.107,265869.0,0.0,265919.0,132959.5,188033.1281,265919.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,11.28163087,3.760543624,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:42:01,162535,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24.61008398,54178.33333,93095.61563,161675.0,51.0,162535.0,81267.5,113785.5019,161726.0,809.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,18.45756299,6.152520995,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:42:12,140334,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28.50342754,46778.0,80853.86895,140140.0,68.0,140334.0,70167.0,99052.93212,140208.0,126.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,21.37757065,7.125856884,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:42:46,152264,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26.27016235,50754.66667,87747.71806,152077.0,69.0,152264.0,76132.0,107500.0297,152146.0,118.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,19.70262176,6.567540587,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
123,17,02/03/2018 09:34:14,18923,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5073.191354,105.6914866,18923.0,0.0,18923.0,18923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,52.84574328,52.84574328,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 09:41:10,119737277,110,108,51,5508,51,0,0.463636364,4.862659205,51,51,51.0,0.0,46.42664456,1.820652728,551784.6866,512720.0374,1932279.0,82319.0,120000000.0,1098507.128,305587.6047,2017639.0,82828.0,119000000.0,1108758.458,291919.1349,2015636.0,1003448.0,1,0,0,0,2200,2160,0.918677982,0.901974746,0,51,25.61643836,25.55815287,653.2191781,0,1,0,0,1,0,0,0,0,25.73394495,0.463636364,51.0,0,0,0,0,0,0,110,51,108,5508,62752,62752,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:15:20,85798,2,1,72,124,72,0,36.0,50.91168825,124,124,124.0,0.0,2284.435535,34.96585002,42899.0,25574.63806,60983.0,24815.0,85798.0,85798.0,0.0,85798.0,85798.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,23.31056668,11.65528334,0,124,67.0,50.95095681,2596.0,0,1,0,0,1,0,0,0,0,89.33333333,36.0,124.0,0,0,0,0,0,0,2,72,1,124,258,8048,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:41:07,90273397,10,16,945,2910,269,0,94.5,122.0785266,812,0,181.875,288.0654729,42.70361068,0.288013976,3610935.88,12400000.0,45000000.0,0.0,90200000.0,10000000.0,19800000.0,45000000.0,239.0,90300000.0,6017015.133,15800000.0,45000000.0,0.0,1,0,0,0,200,320,0.110774606,0.17723937,0,812,152.7407407,235.3288358,55379.66097,0,1,0,0,1,0,0,0,1,158.6153846,94.5,181.875,0,0,0,0,0,0,10,945,16,2910,253,505,5,20,110012.5,150.6137444,110119.0,109906.0,45000000.0,15388.76488,45000000.0,45000000.0,Benign
443,6,02/03/2018 09:43:22,68242,5,1,277,124,102,0,55.4,39.95997998,124,124,124.0,0.0,5876.146655,87.92239383,13648.4,15678.39291,35791.0,843.0,68242.0,17060.5,28900.59569,60313.0,843.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,100,20,73.26866153,14.65373231,0,124,67.57142857,41.49641407,1721.952381,0,1,0,0,1,0,0,0,0,78.83333333,55.4,124.0,0,0,0,0,0,0,5,277,1,124,258,7976,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49702,6,02/03/2018 09:43:22,1150,2,1,78,0,78,0,39.0,55.15432893,0,0,0.0,0.0,67826.08696,2608.695652,575.0,783.4743136,1129.0,21.0,1150.0,1150.0,0.0,1150.0,1150.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,1739.130435,869.5652174,0,78,39.0,45.033321,2028.0,0,1,0,0,1,0,0,0,0,52.0,39.0,0.0,0,0,0,0,0,0,2,78,1,0,7874,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0,0,02/03/2018 09:41:04,107641651,62,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.57598522,1764617.23,2208925.091,14000000.0,515306.0,108000000.0,1764617.23,2208925.091,14000000.0,515306.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.57598522,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,62,0,0,0,-1,-1,0,0,36900000.0,37200000.0,63100000.0,10600000.0,9696090.0,4046412.966,14000000.0,5937926.0,Benign
3389,17,02/03/2018 09:41:24,105293731,9,7,108,84,12,12,12.0,0.0,12,12,12.0,0.0,1.823470383,0.151955865,7019582.067,7734973.266,15000000.0,5503.0,105000000.0,13200000.0,5284897.121,15000000.0,79488.0,90200000.0,15000000.0,21276.35717,15100000.0,15000000.0,0,0,0,0,72,56,0.085475174,0.066480691,12,12,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,12.75,12.0,12.0,0,0,0,0,0,0,9,108,7,84,-1,-1,8,8,30541.28571,24812.89088,79488.0,5503.0,15000000.0,24637.50415,15000000.0,15000000.0,Benign
53,17,02/03/2018 09:05:37,319,1,1,39,55,39,39,39.0,0.0,55,55,55.0,0.0,294670.8464,6269.592476,319.0,0.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3134.796238,3134.796238,39,55,44.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,66.5,39.0,55.0,0,0,0,0,0,0,1,39,1,55,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 08:57:20,1595,1,1,44,204,44,44,44.0,0.0,204,204,204.0,0.0,155485.8934,1253.918495,1595.0,0.0,1595.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,626.9592476,626.9592476,44,204,97.33333333,92.37604307,8533.333333,0,0,0,0,0,0,0,0,1,146.0,44.0,204.0,0,0,0,0,0,0,1,44,1,204,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:43:28,5303120,9,7,350,5477,193,0,38.88888889,71.12918607,1460,0,782.4285714,669.3912302,1098.787129,3.017091825,353541.3333,1315925.905,5109830.0,1.0,5303120.0,662890.0,1797083.065,5109830.0,28.0,102412.0,17068.66667,27482.95362,66382.0,1.0,0,0,0,0,192,152,1.697114152,1.319977674,0,1460,342.7647059,560.728603,314416.5662,0,0,1,1,0,0,0,1,0,364.1875,38.88888889,782.4285714,0,0,0,0,0,0,9,350,7,5477,8192,946,3,20,193262.0,0.0,193262.0,193262.0,5109830.0,0.0,5109830.0,5109830.0,Benign
50438,6,02/03/2018 09:43:33,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:43:29,5447887,6,4,599,152,517,0,99.83333333,205.4511296,152,0,38.0,76.0,137.8516111,1.835574049,605320.7778,1777241.361,5344331.0,15.0,5447887.0,1089577.4,2412368.45,5404912.0,39.0,82696.0,27565.33333,30665.72012,60895.0,545.0,0,0,0,0,132,92,1.10134443,0.73422962,0,517,68.27272727,155.7825991,24268.21818,0,0,1,1,0,0,0,1,0,75.1,99.83333333,38.0,0,0,0,0,0,0,6,599,4,152,8192,946,3,20,103517.0,0.0,103517.0,103517.0,5344331.0,0.0,5344331.0,5344331.0,Benign
50440,6,02/03/2018 09:43:34,256,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,121093.75,11718.75,128.0,179.6051224,255.0,1.0,256.0,128.0,179.6051224,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,11718.75,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,946,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:40:45,117751595,11,9,875,355,517,0,79.54545455,154.0430872,156,0,39.44444444,50.95368267,10.44571838,0.169849079,6197452.368,18400000.0,58900000.0,3.0,118000000.0,11800000.0,24700000.0,58900000.0,197.0,118000000.0,14700000.0,27100000.0,59100000.0,3.0,0,0,0,0,232,192,0.093416994,0.076432086,0,517,58.57142857,116.108816,13481.25714,0,0,1,1,0,0,0,1,0,61.5,79.54545455,39.44444444,0,0,0,0,0,0,11,875,9,355,8192,176,6,20,286092.0,184223.9439,416358.0,155826.0,58500000.0,544772.0348,58900000.0,58100000.0,Benign
443,6,02/03/2018 09:40:45,116865124,11,9,875,355,517,0,79.54545455,154.0430872,156,0,39.44444444,50.95368267,10.52495354,0.171137456,6150796.0,18400000.0,58700000.0,2.0,117000000.0,11700000.0,24600000.0,58700000.0,743.0,117000000.0,14600000.0,27000000.0,58700000.0,2.0,0,0,0,0,232,192,0.094125601,0.077011855,0,517,58.57142857,116.108816,13481.25714,0,0,1,1,0,0,0,1,0,61.5,79.54545455,39.44444444,0,0,0,0,0,0,11,875,9,355,8192,176,6,20,82448.0,28876.82673,102867.0,62029.0,58300000.0,475196.2631,58700000.0,58000000.0,Benign
443,6,02/03/2018 09:40:44,117173023,15,16,874,5337,281,0,58.26666667,89.01802921,1460,0,333.5625,568.1089061,53.00708167,0.264566017,3905767.433,14700000.0,58300000.0,0.0,117000000.0,8369501.643,21100000.0,58300000.0,287.0,117000000.0,7806400.867,20500000.0,58300000.0,0.0,0,0,0,0,312,332,0.128015815,0.136550202,0,1460,194.09375,424.1799192,179928.6038,0,0,1,1,0,0,0,1,1,200.3548387,58.26666667,333.5625,0,0,0,0,0,0,15,874,16,5337,8192,32,7,20,414152.0,475919.6333,750678.0,77626.0,58100000.0,234844.3042,58300000.0,58000000.0,Benign
443,6,02/03/2018 09:40:45,116853756,13,12,593,3912,193,0,45.61538462,68.22333235,1460,0,326.0,551.9481201,38.5524621,0.213942631,4868906.5,16400000.0,58500000.0,0.0,117000000.0,9737813.0,22700000.0,58500000.0,395.0,117000000.0,10600000.0,23600000.0,58500000.0,0.0,0,0,0,0,272,252,0.111250168,0.102692463,0,1460,173.2692308,396.4215491,157150.0446,0,0,1,1,0,0,0,1,0,180.2,45.61538462,326.0,0,0,0,0,0,0,13,593,12,3912,8192,31,6,20,147027.0,98187.43342,216456.0,77598.0,58200000.0,386847.5134,58500000.0,58000000.0,Benign
443,6,02/03/2018 09:40:45,116856615,12,13,621,4924,221,0,51.75,75.29230916,1460,0,378.7692308,620.1014909,47.45131459,0.213937397,4869025.625,16400000.0,58500000.0,0.0,117000000.0,10600000.0,23600000.0,58600000.0,222.0,117000000.0,9731597.0,22700000.0,58500000.0,0.0,0,0,0,0,252,272,0.10268995,0.111247446,0,1460,213.2692308,464.3829073,215651.4846,0,0,1,1,0,0,0,1,1,221.8,51.75,378.7692308,0,0,0,0,0,0,12,621,13,4924,8192,31,6,20,149985.5,102409.568,222400.0,77571.0,58200000.0,384694.3732,58500000.0,58000000.0,Benign
443,6,02/03/2018 09:40:45,116672139,13,12,593,3913,193,0,45.61538462,68.22333235,1460,0,326.0833333,551.982618,38.6210456,0.214275664,4861339.125,16400000.0,58400000.0,1.0,117000000.0,9722678.25,22600000.0,58400000.0,299.0,117000000.0,10600000.0,23600000.0,58400000.0,1.0,0,0,0,0,272,252,0.111423345,0.102852318,0,1460,173.3076923,396.4580956,157179.0215,0,0,1,1,0,0,0,1,0,180.24,45.61538462,326.0833333,0,0,0,0,0,0,13,593,12,3913,8192,31,6,20,110875.5,47167.55784,144228.0,77523.0,58200000.0,309484.3747,58400000.0,58000000.0,Benign
443,6,02/03/2018 09:43:35,483,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,159420.2899,6211.180124,241.5,317.4909448,466.0,17.0,483.0,241.5,317.4909448,466.0,17.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,6211.180124,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,257,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:43:35,762,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,101049.8688,3937.007874,381.0,516.1879503,746.0,16.0,762.0,381.0,516.1879503,746.0,16.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,3937.007874,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,253,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:43:35,783,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,98339.71903,3831.417625,391.5,535.2798334,770.0,13.0,783.0,391.5,535.2798334,770.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,3831.417625,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:43:35,1265,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,60869.56522,2371.541502,632.5,876.1053019,1252.0,13.0,1265.0,632.5,876.1053019,1252.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,2371.541502,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,257,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:43:35,1356,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,56784.66077,2212.389381,678.0,939.0378054,1342.0,14.0,1356.0,678.0,939.0378054,1342.0,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,2212.389381,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:43:35,1459,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,52775.87389,2056.202879,729.5,1013.284017,1446.0,13.0,1459.0,729.5,1013.284017,1446.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,2056.202879,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
